age,workclass,education,marital_status,occupation,race,sex,hours_per_week,native_country,income
24, Company, College, Never-married, Shipper, Black, Female,40, United-States, <=50K
33, Company, College, Divorced, Managerial, White, Female,40, United-States, <=50K
46, Company, Doctorate, Married, Managerial, White, Male,60, United-States, >50K
31, Company, College, Married, Shipper, White, Male,40, United-States, <=50K
35, Company, High_school, Divorced, Sales, White, Male,50, United-States, >50K
52, Company, Primary_school, Married, Shipper, White, Male,40, Canada, <=50K
30, Company, High_school, Never-married, Others, White, Female,19, United-States, <=50K
34, Self-employment, High_school, Married, Shipper, Black, Male,40, United-States, <=50K
34, Company, College, Divorced, Shipper, White, Female,40, United-States, <=50K
20, Company, College, Married, Sales, White, Male,30, United-States, <=50K
17, Company, High_school, Never-married, Shipper, White, Male,18, United-States, <=50K
32, State-gov, Bachelors, Married, Managerial, White, Female,40, United-States, >50K
29, Company, College, Divorced, Protective-serv, White, Male,40, United-States, <=50K
33, Company, High_school, Never-married, Protective-serv, White, Female,35, United-States, <=50K
25, Company, College, Married, Shipper, White, Male,60, United-States, <=50K
36, Self-employment, Masters, Never-married, Shipper, White, Male,40, United-States, <=50K
23, Company, College, Never-married, Shipper, Yellow, Male,72, Vietnam, <=50K
63, Self-employment, College, Married, Managerial, White, Male,40, United-States, >50K
47, Self-employment, Masters, Married, Shipper, White, Male,40, United-States, <=50K
80, Company, College, Married, Tech-support, White, Male,24, United-States, <=50K
17, Company, High_school, Never-married, Tech-support, White, Male,40, United-States, <=50K
40, Self-employment, Bachelors, Married, Shipper, White, Female,40, United-States, <=50K
30, Company, University, Married, Others, White, Female,25, United-States, >50K
27, Company, College, Never-married, Protective-serv, Yellow, Male,40, Philippines, <=50K
33, Company, Masters, Married, Doctor, White, Male,50, United-States, >50K
34, Self-employment, College, Never-married, Protective-serv, Black, Male,60, United-States, <=50K
34, Self-employment, College, Never-married, Protective-serv, White, Female,40, United-States, <=50K
23, Company, College, Married, Tech-support, White, Male,40, United-States, <=50K
42, Self-employment, College, Married, Tech-support, White, Female,40, United-States, <=50K
29, Company, Bachelors, Never-married, Shipper, White, Male,40, United-States, <=50K
45, Company, College, Divorced, Tech-support, White, Female,28, United-States, <=50K
24, Self-employment, College, Never-married, Shipper, White, Male,40, United-States, <=50K
44, Company, College, Married, Doctor, White, Male,40, United-States, >50K
27, Company, Second_school, Never-married, Protective-serv, White, Male,40, Canada, <=50K
20, Company, College, Never-married, Sales, White, Male,35, United-States, <=50K
44, Company, College, Married, Managerial, Black, Female,40, United-States, <=50K
51, Company, College, Married, Protective-serv, Yellow, Male,40, United-States, <=50K
20, Company, College, Married, Shipper, White, Male,40, United-States, <=50K
17, Company, High_school, Never-married, Tech-support, White, Female,5, United-States, <=50K
19, Company, College, Never-married, Shipper, Black, Female,40, United-States, <=50K
45, Self-employment, College, Married, Sales, White, Male,55, United-States, >50K
60, Company, College, Married, Sales, White, Male,40, United-States, >50K
42, Company, University, Married, Managerial, Black, Male,40, China, >50K
44, Self-employment, College, Married, Sales, White, Female,40, United-States, >50K
40, Company, University, Married, Sales, White, Male,40, United-States, >50K
30, Company, College, Married, Managerial, White, Female,40, United-States, <=50K
38, Company, College, Married, Shipper, Black, Male,50, United-States, <=50K
23, Company, College, Married, Shipper, White, Male,60, United-States, <=50K
32, Company, College, Married, Tech-support, White, Male,40, United-States, <=50K
44, Company, University, Never-married, Protective-serv, White, Male,40, United-States, <=50K
54, Self-employment, College, Married, Shipper, Black, Male,40, United-States, <=50K
32, Company, Bachelors, Married, Shipper, White, Male,50, United-States, <=50K
50, Company, Primary_school, Married, Protective-serv, White, Male,40, United-States, <=50K
24, Company, Bachelors, Never-married, Tech-support, White, Female,20, United-States, <=50K
37, Company, College, Married, Tech-support, White, Female,60, United-States, <=50K
52, Company, College, Divorced, Shipper, White, Male,40, United-States, <=50K
38, Company, College, Married, Shipper, White, Male,40, United-States, <=50K
49, Company, Masters, Married, Managerial, White, Male,45, United-States, >50K
30, Company, Bachelors, Married, Tech-support, White, Female,16, United-States, >50K
60, Company, College, Never-married, Doctor, White, Male,40, United-States, >50K
22, Company, College, Never-married, Tech-support, White, Male,40, United-States, <=50K
35, Company, College, Never-married, Protective-serv, White, Male,40, United-States, <=50K
30, Company, College, Never-married, Shipper, White, Male,60, United-States, <=50K
67, Company, University, Divorced, Others, White, Female,24, United-States, <=50K
46, Company, Bachelors, Never-married, Protective-serv, White, Female,40, United-States, <=50K
17, Company, Second_school, Never-married, Others, White, Male,6, United-States, <=50K
22, Company, College, Never-married, Shipper, White, Male,30, United-States, <=50K
27, Company, High_school, Never-married, Others, White, Male,40, United-States, <=50K
23, Company, College, Never-married, Others, White, Female,35, United-States, <=50K
33, Company, University, Married, Protective-serv, Yellow, Male,45, Vietnam, <=50K
43, Self-employment, College, Married, Protective-serv, White, Male,20, United-States, <=50K
28, Company, Bachelors, Never-married, Shipper, White, Male,20, United-States, <=50K
41, Company, College, Married, Protective-serv, White, Female,40, United-States, <=50K
52, Company, High_school, Never-married, Tech-support, Black, Male,40, United-States, <=50K
25, Company, College, Married, Tech-support, Black, Female,20, United-States, <=50K
63, Company, Primary_school, Married, Tech-support, White, Male,35, United-States, <=50K
59, Self-employment, College, Married, Shipper, White, Male,45, United-States, <=50K
45, Self-employment, Bachelors, Divorced, Shipper, White, Female,40, United-States, <=50K
38, Company, Bachelors, Married, Sales, White, Male,60, United-States, >50K
40, Company, College, Never-married, Others, White, Female,35, United-States, <=50K
46, Self-employment, College, Divorced, Tech-support, White, Male,40, United-States, <=50K
35, Company, University, Never-married, Managerial, White, Female,60, United-States, <=50K
34, Company, College, Divorced, Shipper, White, Female,25, United-States, <=50K
33, Company, Bachelors, Never-married, Protective-serv, White, Male,20, United-States, <=50K
41, Company, College, Divorced, Tech-support, White, Female,36, United-States, <=50K
20, Company, College, Never-married, Shipper, White, Male,40, United-States, <=50K
23, Company, Primary_school, Never-married, Others, Yellow, Male,40, Vietnam, <=50K
26, Company, College, Never-married, Shipper, White, Female,35, United-States, <=50K
72, Company, College, Married, Tech-support, White, Male,20, United-States, <=50K
23, Self-employment, College, Never-married, Protective-serv, White, Male,40, England, <=50K
62, Self-employment, College, Married, Shipper, White, Male,40, United-States, <=50K
52, Company, College, Married, Tech-support, White, Male,40, United-States, <=50K
58, Company, College, Divorced, Others, White, Female,42, England, <=50K
25, Company, Bachelors, Never-married, Sales, White, Female,40, United-States, <=50K
24, Company, Bachelors, Never-married, Managerial, Black, Male,40, United-States, <=50K
19, Company, College, Never-married, Protective-serv, White, Male,8, United-States, <=50K
43, Company, College, Married, Managerial, White, Male,40, United-States, <=50K
47, Self-employment, College, Married, Tech-support, Black, Female,40, United-States, <=50K
39, Company, College, Divorced, Others, White, Female,40, United-States, <=50K
49, Company, University, Married, Shipper, White, Male,42, United-States, <=50K
53, Company, Primary_school, Married, Tech-support, Black, Female,30, United-States, <=50K
32, Company, University, Never-married, Protective-serv, White, Male,45, United-States, <=50K
34, Company, College, Married, Doctor, White, Male,50, United-States, >50K
28, Company, College, Divorced, Protective-serv, White, Male,45, United-States, <=50K
57, Company, University, Married, Tech-support, White, Female,38, United-States, <=50K
25, Company, College, Never-married, Tech-support, Yellow, Female,20, United-States, <=50K
20, Company, College, Never-married, Tech-support, White, Male,24, United-States, <=50K
21, Company, College, Never-married, Tech-support, White, Female,35, United-States, <=50K
34, Company, Bachelors, Married, Doctor, White, Male,50, United-States, >50K
38, Self-employment, Bachelors, Married, Managerial, White, Male,80, United-States, >50K
50, Company, College, Married, Managerial, White, Male,50, United-States, >50K
24, Self-employment, College, Divorced, Shipper, Black, Male,50, United-States, <=50K
37, Self-employment, College, Married, Tech-support, White, Male,45, United-States, >50K
44, Company, College, Divorced, Sales, White, Male,58, United-States, >50K
28, Company, College, Married, Sales, White, Female,40, United-States, <=50K
42, Company, Bachelors, Married, Managerial, White, Male,40, United-States, >50K
74, Company, College, Divorced, Tech-support, White, Female,9, United-States, <=50K
38, Self-employment, College, Married, Protective-serv, White, Male,50, United-States, <=50K
44, Self-employment, Masters, Married, Shipper, White, Male,40, United-States, <=50K
44, Company, High_school, Divorced, Shipper, Other, Female,46, Vietnam, <=50K
26, Company, College, Never-married, Shipper, White, Male,40, United-States, <=50K
36, Company, College, Married, Others, Black, Male,40, United-States, <=50K
41, Company, University, Married, Managerial, White, Female,50, United-States, >50K
67, Company, College, Married, Doctor, White, Male,48, United-States, >50K
39, Self-employment, High_school, Married, Tech-support, White, Male,50, United-States, <=50K
