age,workclass,education,marital_status,occupation,race,sex,hours_per_week,native_country,income
29, Private, College, Others, Protective-serv, White, Male,40, United-States, <=50K
33, Private, High_school, Single, Protective-serv, White, Female,35, United-States, <=50K
25, Private, College, Married, Shipper, White, Male,60, United-States, <=50K
36, Self-emp, Masters, Single, Shipper, White, Male,40, United-States, <=50K
23, Private, College, Single, Shipper, Yellow, Male,72, Vietnam, <=50K
63, Self-emp, College, Married, Managerial, White, Male,40, United-States, >50K
47, Self-emp, Masters, Married, Shipper, White, Male,40, United-States, <=50K
2, Not-worked, College, Married, Others, White, Male,0, United-States, <=50K
17, Private, High_school, Single, Tech-support, White, Male,40, United-States, <=50K
40, Self-emp, Bachelors, Married, Shipper, White, Female,40, United-States, <=50K
30, Private, University, Married, Others, White, Female,25, United-States, >50K
27, Private, College, Single, Protective-serv, Yellow, Male,40, Philippines, <=50K
33, Private, Masters, Married, Doctor, White, Male,50, United-States, >50K
34, Self-emp, College, Single, Protective-serv, Black, Male,60, United-States, <=50K
34, Self-emp, College, Single, Protective-serv, White, Female,40, United-States, <=50K
23, Private, College, Married, Tech-support, White, Male,40, United-States, <=50K
42, Self-emp, College, Married, Tech-support, White, Female,40, United-States, <=50K
29, Private, Bachelors, Single, Shipper, White, Male,40, United-States, <=50K
45, Private, College, Others, Tech-support, White, Female,28, United-States, <=50K
24, Self-emp, College, Single, Shipper, White, Male,40, United-States, <=50K
44, Private, College, Married, Doctor, White, Male,40, United-States, >50K
27, Private, Second_school, Single, Protective-serv, White, Male,40, Canada, <=50K
20, Private, College, Single, Sales, White, Male,35, United-States, <=50K
44, Private, College, Married, Managerial, Black, Female,40, United-States, <=50K
51, Private, College, Married, Protective-serv, Yellow, Male,40, United-States, <=50K
20, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
17, Private, High_school, Single, Tech-support, White, Female,5, United-States, <=50K
19, Private, College, Single, Shipper, Black, Female,40, United-States, <=50K
45, Self-emp, College, Married, Sales, White, Male,55, United-States, >50K
60, Private, College, Married, Sales, White, Male,40, United-States, >50K
42, Private, University, Married, Managerial, Black, Male,40, China, >50K
44, Self-emp, College, Married, Sales, White, Female,40, United-States, >50K
40, Private, University, Married, Sales, White, Male,40, United-States, >50K
30, Private, College, Married, Managerial, White, Female,40, United-States, <=50K
38, Private, College, Married, Shipper, Black, Male,50, United-States, <=50K
23, Private, College, Married, Shipper, White, Male,60, United-States, <=50K
32, Private, College, Married, Tech-support, White, Male,40, United-States, <=50K
44, Private, University, Single, Protective-serv, White, Male,40, United-States, <=50K
54, Self-emp, College, Married, Shipper, Black, Male,40, United-States, <=50K
32, Private, Bachelors, Married, Shipper, White, Male,50, United-States, <=50K
50, Private, Primary_school, Married, Protective-serv, White, Male,40, United-States, <=50K
24, Private, Bachelors, Single, Tech-support, White, Female,20, United-States, <=50K
37, Private, College, Married, Tech-support, White, Female,60, United-States, <=50K
52, Private, College, Others, Shipper, White, Male,40, United-States, <=50K
38, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
49, Private, Masters, Married, Managerial, White, Male,45, United-States, >50K
30, Private, Bachelors, Married, Tech-support, White, Female,16, United-States, >50K
60, Private, College, Single, Doctor, White, Male,40, United-States, >50K
22, Private, College, Single, Tech-support, White, Male,40, United-States, <=50K
35, Private, College, Single, Protective-serv, White, Male,40, United-States, <=50K
30, Private, College, Single, Shipper, White, Male,60, United-States, <=50K
67, Private, University, Others, Others, White, Female,24, United-States, <=50K
46, Private, Bachelors, Single, Protective-serv, White, Female,40, United-States, <=50K
17, Private, Second_school, Single, Others, White, Male,6, United-States, <=50K
22, Private, College, Single, Shipper, White, Male,30, United-States, <=50K
27, Private, High_school, Single, Others, White, Male,40, United-States, <=50K
23, Private, College, Single, Others, White, Female,35, United-States, <=50K
33, Private, University, Married, Protective-serv, Yellow, Male,45, Vietnam, <=50K
43, Self-emp, College, Married, Protective-serv, White, Male,20, United-States, <=50K
28, Private, Bachelors, Single, Shipper, White, Male,20, United-States, <=50K
41, Private, College, Married, Protective-serv, White, Female,40, United-States, <=50K
52, Private, High_school, Single, Tech-support, Black, Male,40, United-States, <=50K
25, Private, College, Married, Tech-support, Black, Female,20, United-States, <=50K
63, Private, Primary_school, Married, Shipper, White, Male,35, United-States, <=50K
59, Self-emp, College, Married, Shipper, White, Male,45, United-States, <=50K
45, Self-emp, Bachelors, Others, Shipper, White, Female,40, United-States, <=50K
38, Private, Bachelors, Married, Sales, White, Male,60, United-States, >50K
40, Private, College, Single, Others, White, Female,35, United-States, <=50K
46, Self-emp, College, Others, Tech-support, White, Male,40, United-States, <=50K
35, Private, University, Single, Managerial, White, Female,60, United-States, <=50K
34, Private, College, Others, Shipper, White, Female,25, United-States, <=50K
33, Private, Bachelors, Single, Protective-serv, White, Male,20, United-States, <=50K
41, Private, College, Others, Tech-support, White, Female,36, United-States, <=50K
20, Private, College, Single, Shipper, White, Male,40, United-States, <=50K
23, Private, Primary_school, Single, Others, Yellow, Male,40, Vietnam, <=50K
26, Private, College, Single, Shipper, White, Female,35, United-States, <=50K
72, Private, College, Married, Protective-serv, White, Male,20, United-States, <=50K
23, Self-emp, College, Single, Protective-serv, White, Male,40, England, <=50K
62, Self-emp, College, Married, Shipper, White, Male,40, United-States, <=50K
52, Private, College, Married, Tech-support, White, Male,40, United-States, <=50K
58, Private, College, Others, Others, White, Female,42, England, <=50K
25, Private, Bachelors, Single, Sales, White, Female,40, United-States, <=50K
24, Private, Bachelors, Single, Managerial, Black, Male,40, United-States, <=50K
19, Private, College, Single, Protective-serv, White, Male,8, United-States, <=50K
43, Private, College, Married, Managerial, White, Male,40, United-States, <=50K
47, Self-emp, College, Married, Tech-support, Black, Female,40, United-States, <=50K
39, Private, College, Others, Others, White, Female,40, United-States, <=50K
49, Private, University, Married, Shipper, White, Male,42, United-States, <=50K
53, Private, Primary_school, Married, Shipper, Black, Female,30, United-States, <=50K
32, Private, University, Single, Protective-serv, White, Male,45, United-States, <=50K
34, Private, College, Married, Doctor, White, Male,50, United-States, >50K
28, Private, College, Others, Protective-serv, White, Male,45, United-States, <=50K
57, Private, University, Married, Tech-support, White, Female,38, United-States, <=50K
25, Private, College, Single, Tech-support, Yellow, Female,20, United-States, <=50K
20, Private, College, Single, Tech-support, White, Male,24, United-States, <=50K
21, Private, College, Single, Tech-support, White, Female,35, United-States, <=50K
34, Private, Bachelors, Married, Doctor, White, Male,50, United-States, >50K
38, Self-emp, Bachelors, Married, Managerial, White, Male,80, United-States, >50K
50, Private, College, Married, Managerial, White, Male,50, United-States, >50K
24, Self-emp, College, Others, Shipper, Black, Male,50, United-States, <=50K
37, Self-emp, College, Married, Tech-support, White, Male,45, United-States, >50K
44, Private, College, Others, Sales, White, Male,58, United-States, >50K
28, Private, College, Married, Sales, White, Female,40, United-States, <=50K
42, Private, Bachelors, Married, Managerial, White, Male,40, United-States, >50K
74, Private, College, Others, Protective-serv, White, Female,9, United-States, <=50K
38, Self-emp, College, Married, Protective-serv, White, Male,50, United-States, <=50K
44, Self-emp, Masters, Married, Shipper, White, Male,40, United-States, <=50K
44, Private, High_school, Others, Shipper, Other, Female,46, Vietnam, <=50K
26, Private, College, Single, Shipper, White, Male,40, United-States, <=50K
36, Private, College, Married, Others, Black, Male,40, United-States, <=50K
41, Private, University, Married, Managerial, White, Female,50, United-States, >50K
67, Private, College, Married, Doctor, White, Male,48, United-States, >50K
39, Self-emp, High_school, Married, Tech-support, White, Male,50, United-States, <=50K
57, Private, Primary_school, Married, Protective-serv, Black, Female,30, United-States, <=50K
29, Private, University, Married, Protective-serv, White, Male,40, United-States, <=50K
31, Self-emp, Bachelors, Single, Protective-serv, White, Female,45, United-States, <=50K
34, Private, College, Single, Tech-support, Black, Female,40, United-States, <=50K
44, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
29, Private, Doctorate, Single, Shipper, White, Male,40, United-States, <=50K
30, Private, College, Single, Shipper, White, Female,40, United-States, <=50K
27, Private, College, Single, Shipper, White, Male,40, United-States, <=50K
27, Private, College, Married, Sales, White, Male,50, United-States, <=50K
32, Private, College, Single, Shipper, White, Female,45, United-States, <=50K
58, Private, High_school, Married, Others, White, Female,8, United-States, <=50K
35, Self-emp, College, Married, Protective-serv, White, Male,40, United-States, <=50K
21, Private, College, Single, Shipper, White, Male,36, United-States, <=50K
28, Private, College, Single, Protective-serv, White, Male,40, United-States, <=50K
46, Self-emp, College, Others, Managerial, White, Male,50, United-States, <=50K
36, Self-emp, College, Married, Others, White, Female,40, United-States, <=50K
72, Private, High_school, Married, Protective-serv, White, Female,15, United-States, <=50K
35, Private, College, Married, Shipper, Black, Female,40, United-States, <=50K
33, Self-emp, University, Others, Sales, Black, Female,40, United-States, >50K
69, Private, High_school, Single, Shipper, White, Female,40, United-States, <=50K
35, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
31, Private, College, Married, Tech-support, White, Female,20, China, <=50K
34, Private, College, Married, Tech-support, White, Female,32, United-States, <=50K
30, Private, High_school, Married, Others, White, Male,40, Canada, <=50K
28, Private, Bachelors, Single, Shipper, White, Male,55, United-States, <=50K
54, Private, Bachelors, Married, Sales, White, Male,35, United-States, >50K
